Market_Names,Date,NonComm_Long,NonComm_Short,Change_Long,Change_Short,Net_Position,Market_Type,Total
US30,2023-07-18,29709,36850,6504.0,-4940.0,-7141,Indices,66559
US30,2023-07-11,23205,41790,-1028.0,4475.0,-18585,Indices,64995
US30,2023-07-03,24233,37315,3194.0,-2646.0,-13082,Indices,61548
US30,2023-06-27,21039,39961,1704.0,4767.0,-18922,Indices,61000
US30,2023-06-20,19335,35194,269.0,548.0,-15859,Indices,54529
US30,2023-06-13,19066,34646,-804.0,-7976.0,-15580,Indices,53712
US30,2023-06-06,19870,42622,-1214.0,-40.0,-22752,Indices,62492
US30,2023-05-30,21084,42662,-982.0,-2136.0,-21578,Indices,63746
US30,2023-05-23,22066,44798,-2419.0,-1332.0,-22732,Indices,66864
US30,2023-05-16,24485,46130,-692.0,950.0,-21645,Indices,70615
US30,2023-05-09,25177,45180,-756.0,-1744.0,-20003,Indices,70357
US30,2023-05-02,25933,46924,3104.0,-1578.0,-20991,Indices,72857
US30,2023-04-25,22829,48502,3933.0,5209.0,-25673,Indices,71331
US30,2023-04-18,18896,43293,1486.0,4237.0,-24397,Indices,62189
US30,2023-04-11,17410,39056,3108.0,1129.0,-21646,Indices,56466
US30,2023-04-04,14302,37927,2112.0,2168.0,-23625,Indices,52229
US30,2023-03-28,12190,35759,-3414.0,-1993.0,-23569,Indices,47949
US30,2023-03-21,15604,37752,-4592.0,-2524.0,-22148,Indices,53356
US30,2023-03-14,20196,40276,-6988.0,387.0,-20080,Indices,60472
US30,2023-03-07,27184,39889,1568.0,-1732.0,-12705,Indices,67073
US30,2023-02-28,25616,41621,-1728.0,-1968.0,-16005,Indices,67237
US30,2023-02-21,27344,43589,-1167.0,8340.0,-16245,Indices,70933
US30,2023-02-14,28511,35249,1377.0,1832.0,-6738,Indices,63760
US30,2023-02-07,27134,33417,5795.0,2650.0,-6283,Indices,60551
US30,2023-01-31,21339,30767,233.0,-305.0,-9428,Indices,52106
US30,2023-01-24,21106,31072,-4741.0,-5388.0,-9966,Indices,52178
US30,2023-01-17,25847,36460,-96.0,1375.0,-10613,Indices,62307
US30,2023-01-10,25943,35085,695.0,-2054.0,-9142,Indices,61028
US30,2023-01-03,25248,37139,1775.0,1621.0,-11891,Indices,62387
BTC,2023-12-26,16274,18576,-243.0,-292.0,-2302,Crypto,34850
BTC,2023-12-19,16517,18868,803.0,1087.0,-2351,Crypto,35385
BTC,2023-12-12,15714,17781,-2193.0,-2376.0,-2067,Crypto,33495
BTC,2023-12-05,17907,20157,-1072.0,-567.0,-2250,Crypto,38064
BTC,2023-11-28,18979,20724,1829.0,2698.0,-1745,Crypto,39703
BTC,2023-11-21,17150,18026,1211.0,743.0,-876,Crypto,35176
BTC,2023-11-14,15939,17283,-1314.0,-1647.0,-1344,Crypto,33222
BTC,2023-11-07,17253,18930,1758.0,1689.0,-1677,Crypto,36183
BTC,2023-10-31,15495,17241,681.0,1973.0,-1746,Crypto,32736
BTC,2023-10-24,14814,15268,2048.0,2829.0,-454,Crypto,30082
BTC,2023-10-17,12766,12439,1007.0,1831.0,327,Crypto,25205
BTC,2023-10-10,11759,10608,-205.0,-300.0,1151,Crypto,22367
BTC,2023-10-03,11964,10908,1034.0,1772.0,1056,Crypto,22872
BTC,2023-09-26,10930,9136,-1939.0,-2136.0,1794,Crypto,20066
BTC,2023-09-19,12869,11272,976.0,1611.0,1597,Crypto,24141
BTC,2023-09-12,11893,9661,-40.0,-233.0,2232,Crypto,21554
BTC,2023-09-05,11933,9894,-1244.0,-1776.0,2039,Crypto,21827
BTC,2023-08-29,13177,11670,-250.0,-242.0,1507,Crypto,24847
BTC,2023-08-22,13427,11912,1446.0,-781.0,1515,Crypto,25339
BTC,2023-08-15,11981,12693,-1004.0,-1441.0,-712,Crypto,24674
BTC,2023-08-08,12985,14134,1230.0,1840.0,-1149,Crypto,27119
BTC,2023-08-01,11755,12294,-186.0,-292.0,-539,Crypto,24049
BTC,2023-07-25,11941,12586,95.0,-421.0,-645,Crypto,24527
BTC,2023-07-18,11846,13007,-476.0,-1170.0,-1161,Crypto,24853
BTC,2023-07-11,12322,14177,-532.0,-753.0,-1855,Crypto,26499
BTC,2023-07-03,12854,14930,-149.0,-167.0,-2076,Crypto,27784
BTC,2023-06-27,13003,15097,1071.0,3562.0,-2094,Crypto,28100
BTC,2023-06-20,11932,11535,1846.0,2192.0,397,Crypto,23467
BTC,2023-06-13,10086,9343,-20.0,6.0,743,Crypto,19429
BTC,2023-06-06,10106,9337,1066.0,484.0,769,Crypto,19443
BTC,2023-05-30,9040,8853,-1084.0,-378.0,187,Crypto,17893
BTC,2023-05-23,10124,9231,69.0,187.0,893,Crypto,19355
BTC,2023-05-16,10055,9044,28.0,-560.0,1011,Crypto,19099
BTC,2023-05-09,10027,9604,342.0,87.0,423,Crypto,19631
BTC,2023-05-02,9685,9517,119.0,-342.0,168,Crypto,19202
BTC,2023-04-25,9566,9859,-2063.0,-2259.0,-293,Crypto,19425
BTC,2023-04-18,11629,12118,-587.0,-1220.0,-489,Crypto,23747
BTC,2023-04-11,12216,13338,1801.0,2308.0,-1122,Crypto,25554
BTC,2023-04-04,10415,11030,-753.0,-414.0,-615,Crypto,21445
BTC,2023-03-28,11168,11444,317.0,-28.0,-276,Crypto,22612
BTC,2023-03-21,10851,11472,267.0,786.0,-621,Crypto,22323
BTC,2023-03-14,10584,10686,477.0,620.0,-102,Crypto,21270
BTC,2023-03-07,10107,10066,-1814.0,-2454.0,41,Crypto,20173
BTC,2023-02-28,11921,12520,-267.0,-480.0,-599,Crypto,24441
BTC,2023-02-21,12188,13000,413.0,442.0,-812,Crypto,25188
BTC,2023-02-14,11775,12558,-1395.0,-1790.0,-783,Crypto,24333
BTC,2023-02-07,13170,14348,-429.0,-1050.0,-1178,Crypto,27518
BTC,2023-01-31,13599,15398,563.0,925.0,-1799,Crypto,28997
BTC,2023-01-24,13036,14473,580.0,1390.0,-1437,Crypto,27509
BTC,2023-01-17,12456,13083,467.0,500.0,-627,Crypto,25539
BTC,2023-01-10,11989,12583,242.0,1225.0,-594,Crypto,24572
BTC,2023-01-03,11747,11358,-614.0,-310.0,389,Crypto,23105
SP500,2023-12-26,250264,443991,2480.0,206.0,-193727,Indices,694255
SP500,2023-12-19,247784,443785,-8775.0,127006.0,-196001,Indices,691569
SP500,2023-12-12,256558,316779,-2937.0,7989.0,-60221,Indices,573337
SP500,2023-12-05,259495,308789,-15950.0,-35564.0,-49294,Indices,568284
SP500,2023-11-28,275445,344353,28361.0,13369.0,-68908,Indices,619798
SP500,2023-11-21,247084,330984,-21952.0,5282.0,-83900,Indices,578068
SP500,2023-11-14,269036,325701,4701.0,3213.0,-56665,Indices,594737
SP500,2023-11-07,264335,322488,-10182.0,44521.0,-58153,Indices,586823
SP500,2023-10-31,274518,277967,544.0,5410.0,-3449,Indices,552485
SP500,2023-10-24,273974,272557,57315.0,-13998.0,1417,Indices,546531
SP500,2023-10-17,216659,286555,12195.0,-15911.0,-69896,Indices,503214
SP500,2023-10-10,204465,302465,-28783.0,-7871.0,-98000,Indices,506930
SP500,2023-10-03,233248,310336,-28490.0,-42570.0,-77088,Indices,543584
SP500,2023-09-26,261738,352906,60151.0,10909.0,-91168,Indices,614644
SP500,2023-09-19,201587,341997,-79015.0,-39628.0,-140410,Indices,543584
SP500,2023-09-12,280602,381625,37178.0,3685.0,-101023,Indices,662227
SP500,2023-09-05,243424,377940,-16593.0,-14670.0,-134516,Indices,621364
SP500,2023-08-29,260017,392610,22654.0,28950.0,-132593,Indices,652627
SP500,2023-08-22,237362,363660,-23445.0,-3331.0,-126298,Indices,601022
SP500,2023-08-15,260808,366991,19773.0,-23115.0,-106183,Indices,627799
SP500,2023-08-08,241035,390106,5645.0,-34768.0,-149071,Indices,631141
SP500,2023-08-01,235390,424874,-2366.0,-37151.0,-189484,Indices,660264
SP500,2023-07-25,237756,462026,1992.0,-27694.0,-224270,Indices,699782
SP500,2023-07-18,235764,489720,9571.0,62801.0,-253956,Indices,725484
SP500,2023-07-11,226193,426919,1527.0,1310.0,-200726,Indices,653112
SP500,2023-07-03,224667,425609,861.0,-3220.0,-200942,Indices,650276
SP500,2023-06-27,223806,428829,12615.0,-21009.0,-205023,Indices,652635
SP500,2023-06-20,211190,449838,-36622.0,-103650.0,-238648,Indices,661028
SP500,2023-06-13,247813,553488,1703.0,-18268.0,-305675,Indices,801301
SP500,2023-06-06,246110,571756,67858.0,-24287.0,-325646,Indices,817866
SP500,2023-05-30,178251,596043,-11647.0,17613.0,-417792,Indices,774294
SP500,2023-05-23,189899,578429,-5882.0,8004.0,-388530,Indices,768328
SP500,2023-05-16,195781,570426,-4543.0,5826.0,-374645,Indices,766207
SP500,2023-05-09,200323,564600,-4608.0,16809.0,-364277,Indices,764923
SP500,2023-05-02,204931,547791,163464.0,433671.0,-342860,Indices,752722
SP500,2023-04-25,41467,114120,555.0,4357.0,-72653,Indices,155587
SP500,2023-04-18,40912,109763,-490.0,6839.0,-68851,Indices,150675
SP500,2023-04-11,41401,102924,8648.0,5879.0,-61523,Indices,144325
SP500,2023-04-04,32753,97045,-7141.0,12219.0,-64292,Indices,129798
SP500,2023-03-28,39894,84826,-731.0,3705.0,-44932,Indices,124720
SP500,2023-03-21,40625,81121,-6035.0,10497.0,-40496,Indices,121746
SP500,2023-03-14,46660,70624,1000.0,-16933.0,-23964,Indices,117284
SP500,2023-03-07,45660,87557,-3930.0,1188.0,-41897,Indices,133217
SP500,2023-02-28,49591,86369,3229.0,-6851.0,-36778,Indices,135960
SP500,2023-02-21,46362,93220,-2093.0,-4526.0,-46858,Indices,139582
SP500,2023-02-14,48455,97746,-1169.0,4613.0,-49291,Indices,146201
SP500,2023-02-07,49623,93132,-1064.0,-2007.0,-43509,Indices,142755
SP500,2023-01-31,50688,95139,593.0,3246.0,-44451,Indices,145827
SP500,2023-01-24,50095,91893,-1973.0,-5538.0,-41798,Indices,141988
SP500,2023-01-17,52067,97431,3367.0,6096.0,-45364,Indices,149498
SP500,2023-01-10,48701,91335,-3551.0,5623.0,-42634,Indices,140036
SP500,2023-01-03,52252,85712,3257.0,1861.0,-33460,Indices,137964
NAS100,2023-12-26,79760,51769,8293.0,2486.0,27991,Indices,131529
NAS100,2023-12-19,71467,49283,-149.0,-14229.0,22184,Indices,120750
NAS100,2023-12-12,71616,63512,-3584.0,-3286.0,8104,Indices,135128
NAS100,2023-12-05,75200,66798,-3502.0,-4626.0,8402,Indices,141998
NAS100,2023-11-28,78702,71424,4376.0,2142.0,7278,Indices,150126
NAS100,2023-11-21,74326,69282,4824.0,95.0,5044,Indices,143608
NAS100,2023-11-14,69502,69187,-13100.0,2880.0,315,Indices,138689
NAS100,2023-11-07,82602,66307,10234.0,676.0,16295,Indices,148909
NAS100,2023-10-31,72368,65631,3349.0,-691.0,6737,Indices,137999
NAS100,2023-10-24,69019,66322,-8519.0,3132.0,2697,Indices,135341
NAS100,2023-10-17,77538,63190,8175.0,1667.0,14348,Indices,140728
NAS100,2023-10-10,69363,61523,3276.0,-3129.0,7840,Indices,130886
NAS100,2023-10-03,66087,64652,7780.0,7191.0,1435,Indices,130739
NAS100,2023-09-26,58307,57461,1492.0,3840.0,846,Indices,115768
NAS100,2023-09-19,56815,53621,-11859.0,-5997.0,3194,Indices,110436
NAS100,2023-09-12,68674,59618,-5366.0,-872.0,9056,Indices,128292
NAS100,2023-09-05,74040,60490,1627.0,4239.0,13550,Indices,134530
NAS100,2023-08-29,72413,56251,2930.0,598.0,16162,Indices,128664
NAS100,2023-08-22,69483,55653,24.0,-8637.0,13830,Indices,125136
NAS100,2023-08-15,69459,64290,-711.0,-16759.0,5169,Indices,133749
NAS100,2023-08-08,70170,81049,527.0,1.0,-10879,Indices,151219
NAS100,2023-08-01,69643,81048,3382.0,4115.0,-11405,Indices,150691
NAS100,2023-07-25,66261,76933,-8935.0,2936.0,-10672,Indices,143194
NAS100,2023-07-18,75196,73997,-426.0,9323.0,1199,Indices,149193
NAS100,2023-07-11,75622,64674,4915.0,-575.0,10948,Indices,140296
NAS100,2023-07-03,70707,65249,-10412.0,1372.0,5458,Indices,135956
NAS100,2023-06-27,81119,63877,9163.0,7914.0,17242,Indices,144996
NAS100,2023-06-20,71956,55963,-20030.0,-20343.0,15993,Indices,127919
NAS100,2023-06-13,91986,76306,112.0,-6720.0,15680,Indices,168292
NAS100,2023-06-06,91874,83026,4630.0,4294.0,8848,Indices,174900
NAS100,2023-05-30,87244,78732,8270.0,14267.0,8512,Indices,165976
NAS100,2023-05-23,78974,64465,-2048.0,3407.0,14509,Indices,143439
NAS100,2023-05-16,81022,61058,834.0,2257.0,19964,Indices,142080
NAS100,2023-05-09,80188,58801,6645.0,-1452.0,21387,Indices,138989
NAS100,2023-05-02,73543,60253,8736.0,576.0,13290,Indices,133796
NAS100,2023-04-25,64807,59677,6054.0,3597.0,5130,Indices,124484
NAS100,2023-04-18,58753,56080,7146.0,2343.0,2673,Indices,114833
NAS100,2023-04-11,51607,53737,12792.0,-3463.0,-2130,Indices,105344
NAS100,2023-04-04,38815,57200,-12494.0,-1457.0,-18385,Indices,96015
NAS100,2023-03-28,51309,58657,-1754.0,474.0,-7348,Indices,109966
NAS100,2023-03-21,53063,58183,-8070.0,-9422.0,-5120,Indices,111246
NAS100,2023-03-14,61133,67605,5547.0,-406.0,-6472,Indices,128738
NAS100,2023-03-07,55586,68011,1640.0,-9764.0,-12425,Indices,123597
NAS100,2023-02-28,53946,77775,-3903.0,5857.0,-23829,Indices,131721
NAS100,2023-02-21,57849,71918,3840.0,-4915.0,-14069,Indices,129767
NAS100,2023-02-14,54009,76833,-4301.0,3604.0,-22824,Indices,130842
NAS100,2023-02-07,58310,73229,-1129.0,-2068.0,-14919,Indices,131539
NAS100,2023-01-31,59439,75297,-802.0,-10205.0,-15858,Indices,134736
NAS100,2023-01-24,60241,85502,-1380.0,3248.0,-25261,Indices,145743
NAS100,2023-01-17,61621,82254,4553.0,17035.0,-20633,Indices,143875
NAS100,2023-01-10,57068,65219,-2734.0,6779.0,-8151,Indices,122287
NAS100,2023-01-03,59802,58440,-3961.0,-4151.0,1362,Indices,118242
AUD,2023-12-26,39011,90314,3734.0,4360.0,-51303,Forex,129325
AUD,2023-12-19,35277,85954,4310.0,2647.0,-50677,Forex,121231
AUD,2023-12-12,30967,83307,-1919.0,-7260.0,-52340,Forex,114274
AUD,2023-12-05,32886,90567,3683.0,-9855.0,-57681,Forex,123453
AUD,2023-11-28,29203,100422,-362.0,-7113.0,-71219,Forex,129625
AUD,2023-11-21,29565,107535,-3163.0,3851.0,-77970,Forex,137100
AUD,2023-11-14,32728,103684,-1321.0,4072.0,-70956,Forex,136412
AUD,2023-11-07,34049,99612,1244.0,-8303.0,-65563,Forex,133661
AUD,2023-10-31,32805,107915,4787.0,-3184.0,-75110,Forex,140720
AUD,2023-10-24,28018,111099,-3547.0,-1205.0,-83081,Forex,139117
AUD,2023-10-17,31565,112304,-262.0,3900.0,-80739,Forex,143869
AUD,2023-10-10,31827,108404,-7638.0,-13048.0,-76577,Forex,140231
AUD,2023-10-03,39465,121452,3361.0,-1467.0,-81987,Forex,160917
AUD,2023-09-26,36104,122919,-676.0,-10807.0,-86815,Forex,159023
AUD,2023-09-19,36780,133726,-10529.0,6884.0,-96946,Forex,170506
AUD,2023-09-12,47309,126842,-6723.0,-10727.0,-79533,Forex,174151
AUD,2023-09-05,54032,137569,-7344.0,6008.0,-83537,Forex,191601
AUD,2023-08-29,61376,131561,-10658.0,-4259.0,-70185,Forex,192937
AUD,2023-08-22,72034,135820,3411.0,13800.0,-63786,Forex,207854
AUD,2023-08-15,68623,122020,7532.0,17737.0,-53397,Forex,190643
AUD,2023-08-08,61091,104283,14479.0,5879.0,-43192,Forex,165374
AUD,2023-08-01,46612,98404,7504.0,8095.0,-51792,Forex,145016
AUD,2023-07-25,39108,90309,856.0,1656.0,-51201,Forex,129417
AUD,2023-07-18,38252,88653,-5409.0,-92.0,-50401,Forex,126905
AUD,2023-07-11,43661,88745,-6509.0,-6007.0,-45084,Forex,132406
AUD,2023-07-03,50170,94752,4945.0,10103.0,-44582,Forex,144922
AUD,2023-06-27,45225,84649,-518.0,-10710.0,-39424,Forex,129874
AUD,2023-06-20,45743,95359,6985.0,-5144.0,-49616,Forex,141102
AUD,2023-06-13,38758,100503,-15743.0,-10466.0,-61745,Forex,139261
AUD,2023-06-06,54501,110969,-14468.0,-2126.0,-56468,Forex,165470
AUD,2023-05-30,68969,113095,15550.0,10595.0,-44126,Forex,182064
AUD,2023-05-23,53419,102500,9516.0,5003.0,-49081,Forex,155919
AUD,2023-05-16,43903,97497,2678.0,7079.0,-53594,Forex,141400
AUD,2023-05-09,41225,90418,-11115.0,-6932.0,-49193,Forex,131643
AUD,2023-05-02,52340,97350,-1901.0,3647.0,-45010,Forex,149690
AUD,2023-04-25,54241,93703,9631.0,6737.0,-39462,Forex,147944
AUD,2023-04-18,44610,86966,-871.0,3548.0,-42356,Forex,131576
AUD,2023-04-11,45481,83418,-1206.0,9498.0,-37937,Forex,128899
AUD,2023-04-04,46687,73920,2874.0,-5246.0,-27233,Forex,120607
AUD,2023-03-28,43813,79166,2630.0,-476.0,-35353,Forex,122979
AUD,2023-03-21,41183,79642,-502.0,-2134.0,-38459,Forex,120825
AUD,2023-03-14,41685,81776,-12622.0,2645.0,-40091,Forex,123461
AUD,2023-03-07,54307,79131,13236.0,13895.0,-24824,Forex,133438
AUD,2023-02-28,41071,65236,2579.0,1956.0,-24165,Forex,106307
AUD,2023-02-21,38492,63280,7740.0,3621.0,-24788,Forex,101772
AUD,2023-02-14,30752,59659,708.0,1510.0,-28907,Forex,90411
AUD,2023-02-07,30044,58149,-6293.0,-8780.0,-28105,Forex,88193
AUD,2023-01-31,36337,66929,6871.0,4292.0,-30592,Forex,103266
AUD,2023-01-24,29466,62637,873.0,424.0,-33171,Forex,92103
AUD,2023-01-17,28593,62213,-1617.0,-1687.0,-33620,Forex,90806
AUD,2023-01-10,30210,63900,-4998.0,-7575.0,-33690,Forex,94110
AUD,2023-01-03,35208,71475,2253.0,1729.0,-36267,Forex,106683
